Timestamp,Fecha,Hora,Sucursal,Idioma,Caja(1-5),Entrega(1-5),Calidad(1-5),Limpieza(1-5),NPS(0-10),Comentarios,FotosURLs,FotosIDs,FolderURL,FolderID,ClienteNick,Week,Month,Year,ID,Estatus,Reviso
11/7/2025 13:02:36,2025-11-07,13:02,Lynwood,es,5,5,5,5,10,,,,https://drive.google.com/drive/folders/1DFUwBvhH0cnFxNOMciT9JQdc78gwGC7R,1DFUwBvhH0cnFxNOMciT9JQdc78gwGC7R,Dora,45,11,2025,2a6a3ecb-ae37-4f52-b78c-f490b153bcab,,
11/7/2025 13:04:27,2025-11-07,13:04,Lynwood,es,5,5,5,5,10,Todo perfecto,,,https://drive.google.com/drive/folders/1UbZfyPc0XOBgqZ6GejnfdzslsKnk3cLX,1UbZfyPc0XOBgqZ6GejnfdzslsKnk3cLX,Lupe Guerrero,45,11,2025,3f44c3b1-1b78-4c51-a5a9-8e42ce1c1a97,,
11/8/2025 19:00:58,2025-11-08,19:00,Lynwood,es,5,5,2,5,0,,,,https://drive.google.com/drive/folders/1DD3cQ3Ozn7EGPg7ywPk26rzS50OK2Thq,1DD3cQ3Ozn7EGPg7ywPk26rzS50OK2Thq,,45,11,2025,7db2950d-d83d-40bb-b060-671a07024aa3,,
11/8/2025 19:23:20,2025-11-08,19:23,Lynwood,es,5,5,5,5,10,,,,https://drive.google.com/drive/folders/1DD3cQ3Ozn7EGPg7ywPk26rzS50OK2Thq,1DD3cQ3Ozn7EGPg7ywPk26rzS50OK2Thq,Gloria,45,11,2025,f07cfdc1-814e-4b05-8d16-ff841f847f09,,
11/8/2025 19:28:57,2025-11-08,19:28,Lynwood,es,5,5,5,5,10,,,,https://drive.google.com/drive/folders/1DD3cQ3Ozn7EGPg7ywPk26rzS50OK2Thq,1DD3cQ3Ozn7EGPg7ywPk26rzS50OK2Thq,Yadira,45,11,2025,9463638e-58e1-4b94-a127-bf1e7eabe31f,,
11/8/2025 19:29:26,2025-11-08,19:29,Lynwood,es,5,5,5,5,10,,,,https://drive.google.com/drive/folders/1DD3cQ3Ozn7EGPg7ywPk26rzS50OK2Thq,1DD3cQ3Ozn7EGPg7ywPk26rzS50OK2Thq,Jose,45,11,2025,3e32a3d8-c2f1-4328-be52-f58df887bd1c,,
11/8/2025 20:01:00,2025-11-08,20:00,Lynwood,es,5,5,5,5,10,,,,https://drive.google.com/drive/folders/1DD3cQ3Ozn7EGPg7ywPk26rzS50OK2Thq,1DD3cQ3Ozn7EGPg7ywPk26rzS50OK2Thq,,45,11,2025,54bcfce7-363f-40a9-98d9-6958113bf402,,
11/8/2025 20:17:55,2025-11-08,20:17,Lynwood,es,5,5,5,5,10,,,,https://drive.google.com/drive/folders/1DD3cQ3Ozn7EGPg7ywPk26rzS50OK2Thq,1DD3cQ3Ozn7EGPg7ywPk26rzS50OK2Thq,,45,11,2025,12e7373b-0575-4e19-9961-33acbb2c7eae,,
11/8/2025 20:42:26,2025-11-08,20:42,Lynwood,es,5,5,5,5,10,Excelente servicio y trabajadores muy amables,,,https://drive.google.com/drive/folders/1DD3cQ3Ozn7EGPg7ywPk26rzS50OK2Thq,1DD3cQ3Ozn7EGPg7ywPk26rzS50OK2Thq,Daddy,45,11,2025,435048f0-9d69-43a1-9e89-0cf4143e7321,,
11/10/2025 0:18:28,2025-11-10,0:18,Lynwood,es,5,5,5,5,10,Que Curran muy tenprano,,,https://drive.google.com/drive/folders/1mmTv9we8xgc209ow_O950lFKiHM6bXIi,1mmTv9we8xgc209ow_O950lFKiHM6bXIi,,46,11,2025,2122b7eb-36d0-44da-b2fe-49a53567f8fe,urgente,Roque
11/10/2025 15:01:42,2025-11-10,15:01,Lynwood,es,4,4,4,5,9,,,,https://drive.google.com/drive/folders/1eYgz1PlCUVXeZCx4bDXpRcLLn852tdqY,1eYgz1PlCUVXeZCx4bDXpRcLLn852tdqY,Henry,46,11,2025,2779762f-492a-4106-9f74-b868da7d1b68,,
11/10/2025 18:26:21,2025-11-10,18:26,Lynwood,en,5,5,5,5,10,,,,https://drive.google.com/drive/folders/1mmTv9we8xgc209ow_O950lFKiHM6bXIi,1mmTv9we8xgc209ow_O950lFKiHM6bXIi,,46,11,2025,05d52ea1-e4ad-4568-8a97-3b4e009c64e9,,
11/11/2025 22:16:09,2025-11-11,22:16,Lynwood,es,5,5,5,3,10,,,,https://drive.google.com/drive/folders/1tVZMZELgZF4V_26QfDEHf2vRjP6JDQjG,1tVZMZELgZF4V_26QfDEHf2vRjP6JDQjG,,46,11,2025,363c5951-c757-48f4-a76c-b6aeb05e7e3f,,
11/13/2025 11:40:05,2025-11-13,11:40,Lynwood,es,5,5,5,5,10,La cajera fue muy profesional. Atención con una sonrisa.,,,https://drive.google.com/drive/folders/1ps-Ct7cjFlqfhIzhssCZOcZB3e656Al-,1ps-Ct7cjFlqfhIzhssCZOcZB3e656Al-,"Ruano, Hector",46,11,2025,4880a1d3-85b4-4663-b657-78f838396ad1,,
11/14/2025 1:00:34,2025-11-14,1:00,Lynwood,en,5,5,5,5,10,,,,https://drive.google.com/drive/folders/1tScaw21xNupf-BU2o4GDPmG5x-aWagJH,1tScaw21xNupf-BU2o4GDPmG5x-aWagJH,Katelyn Zacarias,46,11,2025,7557f158-56ad-4dd1-bb42-7f6d8ef35922,,
11/19/2025 11:11:47,2025-11-19,11:11,Lynwood,es,5,5,5,5,10,Me encanta el servicio,,,https://drive.google.com/drive/folders/1-PYSQDpSFYXyDnEhG_DHaALS08fWnfuQ,1-PYSQDpSFYXyDnEhG_DHaALS08fWnfuQ,Pablo portillo,47,11,2025,ca22c6b2-37c1-458f-b724-0bf0ca88997c,,
11/20/2025 22:02:31,2025-11-20,22:02,Lynwood,es,5,1,5,5,4,"Compré dos Super mulita, pero nomás me dieron multas regulares","https://drive.google.com/uc?export=view&id=1zD_Jb7c5h3arN3oaGmP0N60fV7QTT2hU
https://drive.google.com/uc?export=view&id=1fxIss8itCGcFR1xY_wSlXulENKuHZ5Ac
https://drive.google.com/uc?export=view&id=1au2GYRG5ZFirZ6i00PX-IspKJzyV2M2K","1zD_Jb7c5h3arN3oaGmP0N60fV7QTT2hU
1fxIss8itCGcFR1xY_wSlXulENKuHZ5Ac
1au2GYRG5ZFirZ6i00PX-IspKJzyV2M2K",https://drive.google.com/drive/folders/1nK6r0A_kXEufkbhqKy4NnNLR6qL5dE1R,1nK6r0A_kXEufkbhqKy4NnNLR6qL5dE1R,Jaqueline,47,11,2025,54f7aa59-9777-4f7c-a144-b678cf45ad19,,
11/22/2025 23:51:03,2025-11-22,23:51,Lynwood,es,5,5,5,5,10,Si dar refills en la agua fresca por el drive thru,,,https://drive.google.com/drive/folders/1AmLmpaLK48uXB_50qHa0y_ahTZcRPMI4,1AmLmpaLK48uXB_50qHa0y_ahTZcRPMI4,Olivia,47,11,2025,58eb5b7b-74f7-4f8a-b9fc-1d49cf733ff6,,
11/25/2025 20:18:13,2025-11-25,20:18,Lynwood,es,5,5,5,5,10,,,,https://drive.google.com/drive/folders/1aC9YkPnhVL79S4DlQjYa1jyxC27YgFDZ,1aC9YkPnhVL79S4DlQjYa1jyxC27YgFDZ,Cynthia Torres,48,11,2025,6f87d895-6bb6-494f-af7d-296d55eea67b,,
11/26/2025 11:09:43,2025-11-26,11:09,Lynwood,es,5,5,5,5,10,Excelente servicio de la cajera heydi bien sonriente y amable,,,https://drive.google.com/drive/folders/12O-7tbEHBGL5Ll8Ff0lYBVmlg7Ee0bA-,12O-7tbEHBGL5Ll8Ff0lYBVmlg7Ee0bA-,Daniel portillo,48,11,2025,535665ff-4ea7-4aed-b4f1-59d073a75441,,
11/29/2025 13:39:10,2025-11-29,13:39,Lynwood,es,5,5,5,5,10,Me atendio una cajera muy amable llamada Heidy muchas gracias por tu atencion regresare pronto gracias,,,https://drive.google.com/drive/folders/1Y0sXZJgnXBXRTjZTo1wDY6-5FKLRbQFu,1Y0sXZJgnXBXRTjZTo1wDY6-5FKLRbQFu,Maria Gonzales,48,11,2025,c53b3a4b-99bb-4efc-8cfd-c23049c50823,,
11/30/2025 12:02:26,2025-11-30,12:02,Lynwood,es,5,5,5,5,10,,,,https://drive.google.com/drive/folders/15KKW2X9uhQq15m2dRKnabZVXL6uN0xkI,15KKW2X9uhQq15m2dRKnabZVXL6uN0xkI,Irma,49,11,2025,a47e2041-eda3-4631-ad47-d689e1ebb831,,
12/1/2025 13:59:31,2025-12-01,13:59,Lynwood,es,5,5,5,5,7,,,,https://drive.google.com/drive/folders/1PyzghYxg3pRje8mrQlnfPn7dZpC5KX-Z,1PyzghYxg3pRje8mrQlnfPn7dZpC5KX-Z,,49,12,2025,7e9a95c5-439b-4cd4-893c-f1809a72a7b9,,
12/5/2025 20:45:05,2025-12-05,20:45,Lynwood,en,5,5,5,5,10,Fast and friendly service,,,https://drive.google.com/drive/folders/1OCRzssVPRqvH_mffeJJLQR_4W3ar6aSC,1OCRzssVPRqvH_mffeJJLQR_4W3ar6aSC,,49,12,2025,a3063ecd-ef4a-4909-94e3-b55caca40eeb,,
12/14/2025 16:11:30,2025-12-14,16:11,Lynwood,es,5,5,5,5,9,yummy!,,,https://drive.google.com/drive/folders/1LdnsKi7amlXEXJYcfn0VNkf2AFh54Dmz,1LdnsKi7amlXEXJYcfn0VNkf2AFh54Dmz,tiny,51,12,2025,5034d159-a1db-48ac-9822-5144567cb4e7,,
12/17/2025 15:45:53,2025-12-17,15:45,Lynwood,es,5,5,5,5,10,Está locación siempre está limpia y todos son muy amables.,,,https://drive.google.com/drive/folders/1DpevG-aSkVypjugBgv8RV4DkAbFBpz44,1DpevG-aSkVypjugBgv8RV4DkAbFBpz44,,51,12,2025,0830dc09-5e94-40dc-a6d3-cb270dc2cd1a,,
12/19/2025 12:27:41,2025-12-19,12:27,Lynwood,es,5,5,5,5,10,,,,https://drive.google.com/drive/folders/1titkPAhqQ8l7qTWng5RJhLyRJ37wJA6f,1titkPAhqQ8l7qTWng5RJhLyRJ37wJA6f,El Nito,51,12,2025,110147dd-43e6-4f4b-a539-5d4d7a786f92,,
12/23/2025 20:29:20,2025-12-23,20:29,Lynwood,es,4,5,5,5,10,,,,https://drive.google.com/drive/folders/1anwD5ECrZKn_dZtQqEJR11Ix5T-MkaWO,1anwD5ECrZKn_dZtQqEJR11Ix5T-MkaWO,Adrian,52,12,2025,00e0867a-3d6a-4156-9a6b-11de46d86c14,,
12/27/2025 15:25:00,2025-12-27,15:25,Lynwood,es,5,5,5,5,10,"Pedi mi orden y fue servida exactamente como la pedi, exelente servicio y prontitud 
Gracias",,,https://drive.google.com/drive/folders/1yLXkooFwt9t-eD4dggwEANRW8p_WdIPA,1yLXkooFwt9t-eD4dggwEANRW8p_WdIPA,AC.,52,12,2025,0655c6f4-a673-47d8-bd5f-24d0df6705f1,,
12/29/2025 13:10:11,2025-12-29,13:10,Lynwood,es,5,5,5,5,10,,,,https://drive.google.com/drive/folders/1ELm7lfl1cPL7U1cKcWRfzCJnpVmNRUp5,1ELm7lfl1cPL7U1cKcWRfzCJnpVmNRUp5,Martha,1,12,2025,1881a449-eacd-4722-971d-bb77128eae71,,
1/3/2026 22:28:02,2026-01-03,22:28,Lynwood,es,5,5,5,4,10,Revisar que las órdenes sean correctas,,,https://drive.google.com/drive/folders/1LPAKcuHzjUx-VSZ8mstONkEhxy5rFk67,1LPAKcuHzjUx-VSZ8mstONkEhxy5rFk67,Mar,1,1,2026,,,
1/5/2026 16:14:10,2026-01-05,16:14,Lynwood,es,5,5,5,1,5,"Los baños necesitan mantenimiento, apesta a CACA 💩no hay papel sanitario. Los videos musicales son horrendos. No podemos comer agusto. La comida rica pero menos el apeste del baño y los videos de música promoviendo mujeres desnudas enfrente de los niños y moviéndose sexualmente. Espero que logren cambiar los videos de música.",,,https://drive.google.com/drive/folders/1Cpu1eH4aXG6ueKjqiNwtnav7pI1h9D7R,1Cpu1eH4aXG6ueKjqiNwtnav7pI1h9D7R,Ruth,2,1,2026,,,
