Store,Date,DayOfWeek,FirstHour,FirstHourSales,LastHour,LastHourSales
Tacos Gavilan Downey,2025-01-20,Lunes,12:00 AM,12.95,11:00 PM,424.40
Tacos Gavilan Huntington Park,2025-01-20,Lunes,10:00 AM,424.96,11:00 PM,314.01
Tacos Gavilan Norwalk,2025-01-20,Lunes,12:00 AM,610.27,11:00 PM,549.14
Tacos Gavilan Slauson,2025-01-20,Lunes,12:00 AM,256.36,11:00 PM,576.06
Tacos Gavilan Hollywood,2025-01-20,Lunes,9:00 AM,331.03,11:00 PM,323.53
Tacos Gavilan LA Broadway,2025-01-20,Lunes,12:00 AM,450.45,11:00 PM,303.15
Tacos Gavilan Lynwood,2025-01-20,Lunes,12:00 AM,735.90,11:00 PM,730.44
Tacos Gavilan West Covina,2025-01-21,Martes,12:00 AM,353.84,11:00 PM,415.80
Tacos Gavilan Santa Ana,2025-01-21,Martes,10:00 AM,554.31,11:00 PM,328.38
Tacos Gavilan La Puente,2025-01-21,Martes,10:00 AM,378.26,11:00 PM,265.09
Tacos Gavilan Azusa,2025-01-21,Martes,10:00 AM,250.66,11:00 PM,171.73
Tacos Gavilan Rialto,2025-01-21,Martes,9:00 AM,183.91,11:00 PM,324.86
Tacos Gavilan LA Central,2025-01-21,Martes,12:00 AM,610.84,11:00 PM,385.41
Tacos Gavilan South Gate,2025-01-21,Martes,9:00 AM,100.95,11:00 PM,206.60
Tacos Gavilan Bell,2025-01-21,Martes,12:00 AM,14.17,11:00 PM,294.53
Tacos Gavilan Downey,2025-01-21,Martes,9:00 AM,249.52,11:00 PM,148.80
Tacos Gavilan Huntington Park,2025-01-21,Martes,9:00 AM,8.59,11:00 PM,200.39
Tacos Gavilan Lynwood,2025-01-21,Martes,12:00 AM,642.40,11:00 PM,702.13
Tacos Gavilan Norwalk,2025-01-21,Martes,12:00 AM,478.38,11:00 PM,297.15
Tacos Gavilan Slauson,2025-01-21,Martes,12:00 AM,421.80,11:00 PM,686.64
Tacos Gavilan Hollywood,2025-01-21,Martes,8:00 AM,27.34,11:00 PM,361.80
Tacos Gavilan LA Broadway,2025-01-21,Martes,12:00 AM,447.79,11:00 PM,427.78
Tacos Gavilan West Covina,2025-01-22,Miércoles,12:00 AM,284.19,11:00 PM,539.98
Tacos Gavilan Santa Ana,2025-01-22,Miércoles,10:00 AM,508.86,11:00 PM,487.52
Tacos Gavilan La Puente,2025-01-22,Miércoles,9:00 AM,82.94,11:00 PM,198.59
Tacos Gavilan Azusa,2025-01-22,Miércoles,9:00 AM,35.64,11:00 PM,72.05
Tacos Gavilan Rialto,2025-01-22,Miércoles,9:00 AM,195.76,11:00 PM,470.47
Tacos Gavilan LA Central,2025-01-22,Miércoles,12:00 AM,485.53,11:00 PM,583.57
Tacos Gavilan South Gate,2025-01-22,Miércoles,9:00 AM,90.83,11:00 PM,229.94
Tacos Gavilan Bell,2025-01-22,Miércoles,10:00 AM,98.66,11:00 PM,201.15
Tacos Gavilan Downey,2025-01-22,Miércoles,9:00 AM,210.89,11:00 PM,239.86
Tacos Gavilan Huntington Park,2025-01-22,Miércoles,9:00 AM,77.77,11:00 PM,377.01
Tacos Gavilan Lynwood,2025-01-22,Miércoles,12:00 AM,570.79,11:00 PM,751.33
Tacos Gavilan Norwalk,2025-01-22,Miércoles,12:00 AM,314.38,11:00 PM,665.47
Tacos Gavilan Slauson,2025-01-22,Miércoles,12:00 AM,510.68,11:00 PM,400.22
Tacos Gavilan Hollywood,2025-01-22,Miércoles,9:00 AM,234.90,11:00 PM,397.64
Tacos Gavilan LA Broadway,2025-01-22,Miércoles,12:00 AM,300.19,11:00 PM,578.29
Tacos Gavilan West Covina,2025-01-23,Jueves,12:00 AM,507.59,11:00 PM,437.76
Tacos Gavilan Santa Ana,2025-01-23,Jueves,10:00 AM,473.17,11:00 PM,268.79
Tacos Gavilan La Puente,2025-01-23,Jueves,9:00 AM,45.51,11:00 PM,154.59
Tacos Gavilan Azusa,2025-01-23,Jueves,9:00 AM,7.87,11:00 PM,101.33
Tacos Gavilan Rialto,2025-01-23,Jueves,12:00 AM,145.55,11:00 PM,346.09
Tacos Gavilan LA Central,2025-01-23,Jueves,12:00 AM,832.65,11:00 PM,703.33
Tacos Gavilan South Gate,2025-01-23,Jueves,9:00 AM,122.60,11:00 PM,478.92
Tacos Gavilan Bell,2025-01-23,Jueves,10:00 AM,248.50,11:00 PM,252.96
Tacos Gavilan Downey,2025-01-23,Jueves,12:00 AM,177.31,11:00 PM,399.66
Tacos Gavilan Huntington Park,2025-01-23,Jueves,12:00 AM,232.90,11:00 PM,353.21
Tacos Gavilan Lynwood,2025-01-23,Jueves,12:00 AM,591.57,11:00 PM,817.56
Tacos Gavilan Norwalk,2025-01-23,Jueves,12:00 AM,415.69,11:00 PM,401.82
Tacos Gavilan Slauson,2025-01-23,Jueves,12:00 AM,226.57,11:00 PM,436.72
Tacos Gavilan Hollywood,2025-01-23,Jueves,8:00 AM,42.84,11:00 PM,245.68
Tacos Gavilan LA Broadway,2025-01-23,Jueves,12:00 AM,595.07,11:00 PM,387.55
Tacos Gavilan West Covina,2025-01-24,Viernes,12:00 AM,479.55,11:00 PM,774.04
Tacos Gavilan Santa Ana,2025-01-24,Viernes,12:00 AM,357.36,11:00 PM,504.78
Tacos Gavilan La Puente,2025-01-24,Viernes,12:00 AM,316.67,11:00 PM,400.97
Tacos Gavilan Azusa,2025-01-24,Viernes,12:00 AM,201.74,11:00 PM,560.09
Tacos Gavilan Rialto,2025-01-24,Viernes,12:00 AM,711.47,11:00 PM,443.06
Tacos Gavilan LA Central,2025-01-24,Viernes,12:00 AM,834.21,11:00 PM,1153.21
Tacos Gavilan South Gate,2025-01-24,Viernes,12:00 AM,527.67,11:00 PM,702.22
Tacos Gavilan Bell,2025-01-24,Viernes,12:00 AM,272.03,11:00 PM,442.05
Tacos Gavilan Downey,2025-01-24,Viernes,12:00 AM,634.24,11:00 PM,517.93
Tacos Gavilan Huntington Park,2025-01-24,Viernes,12:00 AM,393.66,11:00 PM,521.32
Tacos Gavilan Lynwood,2025-01-24,Viernes,12:00 AM,1383.05,11:00 PM,1081.23
Tacos Gavilan Norwalk,2025-01-24,Viernes,12:00 AM,698.60,11:00 PM,841.02
Tacos Gavilan Slauson,2025-01-24,Viernes,12:00 AM,416.92,11:00 PM,722.78
Tacos Gavilan Hollywood,2025-01-24,Viernes,12:00 AM,425.58,11:00 PM,496.44
Tacos Gavilan LA Broadway,2025-01-24,Viernes,12:00 AM,544.57,11:00 PM,833.79
Tacos Gavilan West Covina,2025-01-25,Sábado,12:00 AM,483.56,11:00 PM,544.31
Tacos Gavilan Santa Ana,2025-01-25,Sábado,12:00 AM,596.79,11:00 PM,624.66
Tacos Gavilan La Puente,2025-01-25,Sábado,12:00 AM,299.70,11:00 PM,468.34
Tacos Gavilan Azusa,2025-01-25,Sábado,12:00 AM,286.17,11:00 PM,262.08
Tacos Gavilan Rialto,2025-01-25,Sábado,12:00 AM,713.06,11:00 PM,631.75
Tacos Gavilan LA Central,2025-01-25,Sábado,12:00 AM,1310.00,11:00 PM,1146.87
Tacos Gavilan South Gate,2025-01-25,Sábado,12:00 AM,352.89,11:00 PM,445.96
Tacos Gavilan Bell,2025-01-25,Sábado,12:00 AM,232.27,11:00 PM,329.91
Tacos Gavilan Downey,2025-01-25,Sábado,12:00 AM,694.36,11:00 PM,701.73
Tacos Gavilan Huntington Park,2025-01-25,Sábado,12:00 AM,499.57,11:00 PM,728.00
Tacos Gavilan Lynwood,2025-01-25,Sábado,12:00 AM,640.04,11:00 PM,1294.54
Tacos Gavilan Norwalk,2025-01-25,Sábado,12:00 AM,1008.78,11:00 PM,716.07
Tacos Gavilan Slauson,2025-01-25,Sábado,12:00 AM,579.52,11:00 PM,742.32
Tacos Gavilan Hollywood,2025-01-25,Sábado,12:00 AM,451.74,11:00 PM,456.28
Tacos Gavilan LA Broadway,2025-01-25,Sábado,12:00 AM,610.57,11:00 PM,919.69
Tacos Gavilan West Covina,2025-01-26,Domingo,12:00 AM,321.38,11:00 PM,376.32
Tacos Gavilan Santa Ana,2025-01-26,Domingo,10:00 AM,266.35,11:00 PM,306.97
Tacos Gavilan La Puente,2025-01-26,Domingo,9:00 AM,21.47,11:00 PM,144.92
Tacos Gavilan Azusa,2025-01-26,Domingo,10:00 AM,118.19,11:00 PM,225.97
Tacos Gavilan Rialto,2025-01-26,Domingo,12:00 AM,443.82,11:00 PM,288.33
Tacos Gavilan LA Central,2025-01-26,Domingo,12:00 AM,592.30,11:00 PM,760.66
Tacos Gavilan South Gate,2025-01-26,Domingo,9:00 AM,22.27,11:00 PM,226.78
Tacos Gavilan Bell,2025-01-26,Domingo,10:00 AM,291.01,11:00 PM,134.87
Tacos Gavilan Downey,2025-01-26,Domingo,9:00 AM,215.41,11:00 PM,242.89
Tacos Gavilan Huntington Park,2025-01-26,Domingo,10:00 AM,413.74,11:00 PM,179.27
Tacos Gavilan Lynwood,2025-01-26,Domingo,12:00 AM,645.79,11:00 PM,669.05
Tacos Gavilan Norwalk,2025-01-26,Domingo,12:00 AM,254.13,11:00 PM,336.47
Tacos Gavilan Slauson,2025-01-26,Domingo,12:00 AM,209.16,11:00 PM,506.74
Tacos Gavilan Hollywood,2025-01-26,Domingo,8:00 AM,43.59,11:00 PM,630.41
Tacos Gavilan LA Broadway,2025-01-26,Domingo,12:00 AM,325.33,11:00 PM,468.49
Tacos Gavilan West Covina,2025-01-27,Lunes,12:00 AM,305.79,11:00 PM,272.95
Tacos Gavilan Santa Ana,2025-01-27,Lunes,9:00 AM,40.49,11:00 PM,191.35
Tacos Gavilan La Puente,2025-01-27,Lunes,9:00 AM,61.01,11:00 PM,142.59
Tacos Gavilan Azusa,2025-01-27,Lunes,9:00 AM,12.45,11:00 PM,71.21
Tacos Gavilan Rialto,2025-01-27,Lunes,9:00 AM,62.97,11:00 PM,439.92
Tacos Gavilan LA Central,2025-01-27,Lunes,12:00 AM,398.03,11:00 PM,655.44
Tacos Gavilan South Gate,2025-01-27,Lunes,9:00 AM,43.69,11:00 PM,526.90
Tacos Gavilan Bell,2025-01-27,Lunes,10:00 AM,200.24,11:00 PM,170.43
Tacos Gavilan Downey,2025-01-27,Lunes,9:00 AM,116.20,11:00 PM,74.22
Tacos Gavilan Huntington Park,2025-01-27,Lunes,12:00 AM,9.07,11:00 PM,385.27
Tacos Gavilan Lynwood,2025-01-27,Lunes,12:00 AM,532.50,11:00 PM,608.34
Tacos Gavilan Norwalk,2025-01-27,Lunes,12:00 AM,636.63,11:00 PM,421.18
Tacos Gavilan Slauson,2025-01-27,Lunes,12:00 AM,303.95,11:00 PM,363.86
Tacos Gavilan Hollywood,2025-01-27,Lunes,9:00 AM,198.18,11:00 PM,289.60
Tacos Gavilan LA Broadway,2025-01-27,Lunes,12:00 AM,522.47,11:00 PM,470.56
Tacos Gavilan West Covina,2025-01-28,Martes,12:00 AM,266.92,11:00 PM,434.03
Tacos Gavilan Santa Ana,2025-01-28,Martes,10:00 AM,424.42,11:00 PM,437.24
Tacos Gavilan La Puente,2025-01-28,Martes,9:00 AM,11.38,11:00 PM,213.07
Tacos Gavilan Azusa,2025-01-28,Martes,9:00 AM,34.14,11:00 PM,142.30
Tacos Gavilan Rialto,2025-01-28,Martes,9:00 AM,102.45,11:00 PM,256.24
Tacos Gavilan LA Central,2025-01-28,Martes,12:00 AM,613.43,11:00 PM,860.96
Tacos Gavilan South Gate,2025-01-28,Martes,9:00 AM,78.97,11:00 PM,255.76
Tacos Gavilan Bell,2025-01-28,Martes,10:00 AM,204.88,11:00 PM,140.58
Tacos Gavilan Downey,2025-01-28,Martes,9:00 AM,121.41,11:00 PM,153.82
Tacos Gavilan Huntington Park,2025-01-28,Martes,9:00 AM,23.13,11:00 PM,360.26
Tacos Gavilan Lynwood,2025-01-28,Martes,12:00 AM,485.55,11:00 PM,671.54
Tacos Gavilan Norwalk,2025-01-28,Martes,12:00 AM,576.88,11:00 PM,511.31
Tacos Gavilan Slauson,2025-01-28,Martes,12:00 AM,370.99,11:00 PM,621.54
Tacos Gavilan Hollywood,2025-01-28,Martes,9:00 AM,418.49,11:00 PM,263.85
Tacos Gavilan LA Broadway,2025-01-28,Martes,12:00 AM,228.82,11:00 PM,562.40
Tacos Gavilan West Covina,2025-01-29,Miércoles,12:00 AM,425.23,11:00 PM,418.88
Tacos Gavilan Santa Ana,2025-01-29,Miércoles,10:00 AM,396.92,11:00 PM,407.07
Tacos Gavilan La Puente,2025-01-29,Miércoles,9:00 AM,32.92,11:00 PM,158.67
Tacos Gavilan Azusa,2025-01-29,Miércoles,10:00 AM,135.19,11:00 PM,310.54
Tacos Gavilan Rialto,2025-01-29,Miércoles,9:00 AM,274.66,11:00 PM,564.63
Tacos Gavilan LA Central,2025-01-29,Miércoles,12:00 AM,483.88,11:00 PM,557.66
Tacos Gavilan South Gate,2025-01-29,Miércoles,9:00 AM,79.94,11:00 PM,367.76
Tacos Gavilan Bell,2025-01-29,Miércoles,10:00 AM,255.78,11:00 PM,79.52
Tacos Gavilan Downey,2025-01-29,Miércoles,9:00 AM,268.26,11:00 PM,173.02
Tacos Gavilan Huntington Park,2025-01-29,Miércoles,9:00 AM,16.37,11:00 PM,206.38
Tacos Gavilan Lynwood,2025-01-29,Miércoles,12:00 AM,271.79,11:00 PM,582.87
Tacos Gavilan Norwalk,2025-01-29,Miércoles,12:00 AM,381.99,11:00 PM,417.48
Tacos Gavilan Slauson,2025-01-29,Miércoles,12:00 AM,433.52,11:00 PM,383.21
Tacos Gavilan Hollywood,2025-01-29,Miércoles,9:00 AM,303.21,11:00 PM,504.67
Tacos Gavilan LA Broadway,2025-01-29,Miércoles,12:00 AM,484.20,11:00 PM,650.98
Tacos Gavilan West Covina,2025-01-30,Jueves,12:00 AM,310.23,11:00 PM,761.19
Tacos Gavilan Santa Ana,2025-01-30,Jueves,10:00 AM,740.35,11:00 PM,466.57
Tacos Gavilan La Puente,2025-01-30,Jueves,9:00 AM,27.16,11:00 PM,215.40
Tacos Gavilan Azusa,2025-01-30,Jueves,10:00 AM,266.79,11:00 PM,297.43
Tacos Gavilan Rialto,2025-01-30,Jueves,12:00 AM,115.36,11:00 PM,688.77
Tacos Gavilan LA Central,2025-01-30,Jueves,12:00 AM,845.23,11:00 PM,835.41
Tacos Gavilan South Gate,2025-01-30,Jueves,9:00 AM,129.98,11:00 PM,365.92
Tacos Gavilan Bell,2025-01-30,Jueves,10:00 AM,274.70,11:00 PM,276.85
Tacos Gavilan Downey,2025-01-30,Jueves,12:00 AM,110.48,11:00 PM,283.07
Tacos Gavilan Huntington Park,2025-01-30,Jueves,12:00 AM,199.11,11:00 PM,390.06
Tacos Gavilan Lynwood,2025-01-30,Jueves,12:00 AM,674.42,11:00 PM,576.09
Tacos Gavilan Norwalk,2025-01-30,Jueves,12:00 AM,577.30,11:00 PM,658.09
Tacos Gavilan Slauson,2025-01-30,Jueves,12:00 AM,362.14,11:00 PM,398.15
Tacos Gavilan Hollywood,2025-01-30,Jueves,12:00 AM,3.79,11:00 PM,417.53
Tacos Gavilan LA Broadway,2025-01-30,Jueves,12:00 AM,534.80,11:00 PM,554.15
Tacos Gavilan West Covina,2025-01-31,Viernes,12:00 AM,429.84,11:00 PM,570.24
Tacos Gavilan Santa Ana,2025-01-31,Viernes,12:00 AM,329.37,11:00 PM,517.96
Tacos Gavilan La Puente,2025-01-31,Viernes,12:00 AM,543.68,11:00 PM,417.37
Tacos Gavilan Azusa,2025-01-31,Viernes,12:00 AM,241.51,11:00 PM,368.23
Tacos Gavilan Rialto,2025-01-31,Viernes,12:00 AM,596.90,11:00 PM,853.18
Tacos Gavilan LA Central,2025-01-31,Viernes,12:00 AM,1040.23,11:00 PM,1141.48
Tacos Gavilan South Gate,2025-01-31,Viernes,12:00 AM,468.94,11:00 PM,736.14
Tacos Gavilan Bell,2025-01-31,Viernes,12:00 AM,196.28,11:00 PM,257.64
Tacos Gavilan Downey,2025-01-31,Viernes,12:00 AM,506.83,11:00 PM,367.44
Tacos Gavilan Huntington Park,2025-01-31,Viernes,12:00 AM,463.83,11:00 PM,399.99
Tacos Gavilan Lynwood,2025-01-31,Viernes,12:00 AM,980.14,11:00 PM,830.84
Tacos Gavilan Norwalk,2025-01-31,Viernes,12:00 AM,743.94,11:00 PM,1033.50
Tacos Gavilan Slauson,2025-01-31,Viernes,12:00 AM,554.75,11:00 PM,592.32
Tacos Gavilan Hollywood,2025-01-31,Viernes,12:00 AM,869.51,11:00 PM,723.80
Tacos Gavilan LA Broadway,2025-01-31,Viernes,12:00 AM,622.87,11:00 PM,775.12
Tacos Gavilan West Covina,2025-02-01,Sábado,12:00 AM,520.29,11:00 PM,754.61
Tacos Gavilan Santa Ana,2025-02-01,Sábado,12:00 AM,507.55,11:00 PM,551.20
Tacos Gavilan La Puente,2025-02-01,Sábado,12:00 AM,357.79,11:00 PM,513.77
Tacos Gavilan Azusa,2025-02-01,Sábado,12:00 AM,464.17,11:00 PM,696.34
Tacos Gavilan Rialto,2025-02-01,Sábado,12:00 AM,743.52,11:00 PM,653.00
Tacos Gavilan LA Central,2025-02-01,Sábado,12:00 AM,1050.15,11:00 PM,1048.15
Tacos Gavilan South Gate,2025-02-01,Sábado,12:00 AM,652.06,11:00 PM,601.01
Tacos Gavilan Bell,2025-02-01,Sábado,12:00 AM,402.19,11:00 PM,272.31
Tacos Gavilan Downey,2025-02-01,Sábado,12:00 AM,805.33,11:00 PM,427.79
Tacos Gavilan Huntington Park,2025-02-01,Sábado,12:00 AM,676.16,11:00 PM,404.69
Tacos Gavilan Lynwood,2025-02-01,Sábado,12:00 AM,860.25,11:00 PM,1295.91
Tacos Gavilan Norwalk,2025-02-01,Sábado,12:00 AM,816.32,11:00 PM,850.06
Tacos Gavilan Slauson,2025-02-01,Sábado,12:00 AM,806.19,11:00 PM,975.91
Tacos Gavilan Hollywood,2025-02-01,Sábado,12:00 AM,570.76,11:00 PM,731.15
Tacos Gavilan LA Broadway,2025-02-01,Sábado,12:00 AM,788.29,11:00 PM,896.17
Tacos Gavilan West Covina,2025-02-02,Domingo,12:00 AM,359.17,11:00 PM,559.60
Tacos Gavilan Santa Ana,2025-02-02,Domingo,9:00 AM,23.86,11:00 PM,184.05
Tacos Gavilan La Puente,2025-02-02,Domingo,9:00 AM,72.29,11:00 PM,260.42
Tacos Gavilan Azusa,2025-02-02,Domingo,9:00 AM,19.58,11:00 PM,55.61
Tacos Gavilan Rialto,2025-02-02,Domingo,12:00 AM,249.08,11:00 PM,519.64
Tacos Gavilan LA Central,2025-02-02,Domingo,12:00 AM,495.14,11:00 PM,730.96
Tacos Gavilan South Gate,2025-02-02,Domingo,10:00 AM,420.95,11:00 PM,373.97
Tacos Gavilan Bell,2025-02-02,Domingo,10:00 AM,175.49,11:00 PM,154.41
Tacos Gavilan Downey,2025-02-02,Domingo,9:00 AM,352.35,11:00 PM,363.39
Tacos Gavilan Huntington Park,2025-02-02,Domingo,10:00 AM,504.42,11:00 PM,304.13
Tacos Gavilan Lynwood,2025-02-02,Domingo,12:00 AM,779.96,11:00 PM,1019.32
Tacos Gavilan Norwalk,2025-02-02,Domingo,12:00 AM,100.88,11:00 PM,569.54
Tacos Gavilan Slauson,2025-02-02,Domingo,12:00 AM,347.56,11:00 PM,484.85
Tacos Gavilan Hollywood,2025-02-02,Domingo,8:00 AM,10.38,11:00 PM,675.24
Tacos Gavilan LA Broadway,2025-02-02,Domingo,12:00 AM,556.92,11:00 PM,614.02
Tacos Gavilan West Covina,2025-02-03,Lunes,12:00 AM,290.32,11:00 PM,473.88
Tacos Gavilan Santa Ana,2025-02-03,Lunes,10:00 AM,310.11,11:00 PM,280.24
Tacos Gavilan La Puente,2025-02-03,Lunes,9:00 AM,72.40,11:00 PM,217.71
Tacos Gavilan Azusa,2025-02-03,Lunes,10:00 AM,360.21,11:00 PM,252.01
Tacos Gavilan Rialto,2025-02-03,Lunes,9:00 AM,177.12,11:00 PM,385.69
Tacos Gavilan LA Central,2025-02-03,Lunes,12:00 AM,830.53,11:00 PM,534.12
Tacos Gavilan South Gate,2025-02-03,Lunes,9:00 AM,97.59,11:00 PM,193.97
Tacos Gavilan Bell,2025-02-03,Lunes,9:00 AM,96.56,11:00 PM,196.67
Tacos Gavilan Downey,2025-02-03,Lunes,9:00 AM,178.98,11:00 PM,196.22
Tacos Gavilan Huntington Park,2025-02-03,Lunes,9:00 AM,3.98,11:00 PM,398.00
Tacos Gavilan Lynwood,2025-02-03,Lunes,12:00 AM,517.39,11:00 PM,701.03
Tacos Gavilan Norwalk,2025-02-03,Lunes,12:00 AM,335.72,11:00 PM,371.43
Tacos Gavilan Slauson,2025-02-03,Lunes,12:00 AM,811.70,11:00 PM,751.06
Tacos Gavilan Hollywood,2025-02-03,Lunes,9:00 AM,224.48,11:00 PM,304.65
Tacos Gavilan LA Broadway,2025-02-03,Lunes,12:00 AM,18.97,11:00 PM,393.71
Tacos Gavilan West Covina,2025-02-04,Martes,12:00 AM,203.98,11:00 PM,662.52
Tacos Gavilan Santa Ana,2025-02-04,Martes,9:00 AM,27.52,11:00 PM,366.47
Tacos Gavilan La Puente,2025-02-04,Martes,12:00 AM,2.25,11:00 PM,354.36
Tacos Gavilan Azusa,2025-02-04,Martes,9:00 AM,27.53,11:00 PM,311.51
Tacos Gavilan Rialto,2025-02-04,Martes,9:00 AM,156.79,11:00 PM,333.10
Tacos Gavilan LA Central,2025-02-04,Martes,12:00 AM,758.43,11:00 PM,882.60
Tacos Gavilan South Gate,2025-02-04,Martes,9:00 AM,94.31,11:00 PM,549.50
Tacos Gavilan Bell,2025-02-04,Martes,9:00 AM,18.91,11:00 PM,97.65
Tacos Gavilan Downey,2025-02-04,Martes,8:00 AM,25.60,11:00 PM,245.42
Tacos Gavilan Huntington Park,2025-02-04,Martes,9:00 AM,23.87,11:00 PM,175.47
Tacos Gavilan Lynwood,2025-02-04,Martes,12:00 AM,564.10,11:00 PM,836.47
Tacos Gavilan Norwalk,2025-02-04,Martes,12:00 AM,452.90,11:00 PM,706.53
Tacos Gavilan Slauson,2025-02-04,Martes,12:00 AM,452.22,11:00 PM,695.09
Tacos Gavilan Hollywood,2025-02-04,Martes,8:00 AM,12.28,11:00 PM,348.63
Tacos Gavilan LA Broadway,2025-02-04,Martes,9:00 AM,450.91,11:00 PM,425.46
Tacos Gavilan West Covina,2025-02-05,Miércoles,12:00 AM,327.66,11:00 PM,650.58
Tacos Gavilan Santa Ana,2025-02-05,Miércoles,10:00 AM,421.04,11:00 PM,290.07
Tacos Gavilan La Puente,2025-02-05,Miércoles,9:00 AM,74.27,11:00 PM,221.48
Tacos Gavilan Azusa,2025-02-05,Miércoles,9:00 AM,38.64,11:00 PM,141.09
Tacos Gavilan Rialto,2025-02-05,Miércoles,8:00 AM,9.89,11:00 PM,281.96
Tacos Gavilan LA Central,2025-02-05,Miércoles,12:00 AM,729.44,11:00 PM,585.67
Tacos Gavilan South Gate,2025-02-05,Miércoles,9:00 AM,88.30,11:00 PM,137.90
Tacos Gavilan Bell,2025-02-05,Miércoles,10:00 AM,185.95,11:00 PM,146.09
Tacos Gavilan Downey,2025-02-05,Miércoles,9:00 AM,304.31,11:00 PM,227.62
Tacos Gavilan Huntington Park,2025-02-05,Miércoles,9:00 AM,33.14,11:00 PM,170.70
Tacos Gavilan Lynwood,2025-02-05,Miércoles,12:00 AM,608.01,11:00 PM,904.81
Tacos Gavilan Norwalk,2025-02-05,Miércoles,12:00 AM,250.09,11:00 PM,662.73
Tacos Gavilan Slauson,2025-02-05,Miércoles,12:00 AM,504.48,11:00 PM,570.35
Tacos Gavilan Hollywood,2025-02-05,Miércoles,9:00 AM,293.35,11:00 PM,306.47
Tacos Gavilan LA Broadway,2025-02-05,Miércoles,12:00 AM,31.49,11:00 PM,293.58
Tacos Gavilan West Covina,2025-02-06,Jueves,12:00 AM,485.60,11:00 PM,674.01
Tacos Gavilan Santa Ana,2025-02-06,Jueves,10:00 AM,592.16,11:00 PM,295.32
Tacos Gavilan La Puente,2025-02-06,Jueves,9:00 AM,43.10,11:00 PM,438.75
Tacos Gavilan Azusa,2025-02-06,Jueves,9:00 AM,12.95,11:00 PM,158.69
Tacos Gavilan Rialto,2025-02-06,Jueves,12:00 AM,161.73,11:00 PM,543.13
Tacos Gavilan LA Central,2025-02-06,Jueves,12:00 AM,886.21,11:00 PM,915.29
Tacos Gavilan South Gate,2025-02-06,Jueves,9:00 AM,73.24,11:00 PM,551.01
Tacos Gavilan Bell,2025-02-06,Jueves,10:00 AM,297.60,11:00 PM,212.80
Tacos Gavilan Downey,2025-02-06,Jueves,12:00 AM,171.20,11:00 PM,385.43
Tacos Gavilan Huntington Park,2025-02-06,Jueves,12:00 AM,223.81,11:00 PM,271.30
Tacos Gavilan Lynwood,2025-02-06,Jueves,12:00 AM,752.82,11:00 PM,801.05
Tacos Gavilan Norwalk,2025-02-06,Jueves,12:00 AM,618.90,11:00 PM,696.61
Tacos Gavilan Slauson,2025-02-06,Jueves,12:00 AM,465.99,11:00 PM,487.84
Tacos Gavilan Hollywood,2025-02-06,Jueves,9:00 AM,538.20,11:00 PM,477.10
Tacos Gavilan LA Broadway,2025-02-06,Jueves,8:00 AM,290.47,11:00 PM,481.62
Tacos Gavilan West Covina,2025-02-07,Viernes,12:00 AM,563.62,11:00 PM,859.50
Tacos Gavilan Santa Ana,2025-02-07,Viernes,12:00 AM,591.21,11:00 PM,650.57
Tacos Gavilan La Puente,2025-02-07,Viernes,12:00 AM,576.18,11:00 PM,469.13
Tacos Gavilan Azusa,2025-02-07,Viernes,12:00 AM,265.38,11:00 PM,183.88
Tacos Gavilan Rialto,2025-02-07,Viernes,12:00 AM,670.09,11:00 PM,619.90
Tacos Gavilan LA Central,2025-02-07,Viernes,12:00 AM,1324.61,11:00 PM,974.46
Tacos Gavilan South Gate,2025-02-07,Viernes,12:00 AM,255.84,11:00 PM,595.09
Tacos Gavilan Bell,2025-02-07,Viernes,12:00 AM,264.95,11:00 PM,200.43
Tacos Gavilan Downey,2025-02-07,Viernes,12:00 AM,577.23,11:00 PM,650.62
Tacos Gavilan Huntington Park,2025-02-07,Viernes,12:00 AM,313.45,11:00 PM,536.99
Tacos Gavilan Lynwood,2025-02-07,Viernes,12:00 AM,876.72,11:00 PM,1400.85
Tacos Gavilan Norwalk,2025-02-07,Viernes,12:00 AM,838.36,11:00 PM,861.52
Tacos Gavilan Slauson,2025-02-07,Viernes,12:00 AM,847.87,11:00 PM,1092.60
Tacos Gavilan Hollywood,2025-02-07,Viernes,12:00 AM,603.25,11:00 PM,615.28
Tacos Gavilan LA Broadway,2025-02-07,Viernes,12:00 AM,775.00,11:00 PM,752.38
Tacos Gavilan West Covina,2025-02-08,Sábado,12:00 AM,523.26,11:00 PM,594.07
Tacos Gavilan Santa Ana,2025-02-08,Sábado,12:00 AM,588.97,11:00 PM,642.25
Tacos Gavilan La Puente,2025-02-08,Sábado,12:00 AM,351.25,11:00 PM,424.49
Tacos Gavilan Azusa,2025-02-08,Sábado,12:00 AM,81.14,11:00 PM,249.13
Tacos Gavilan Rialto,2025-02-08,Sábado,12:00 AM,885.14,11:00 PM,820.79
Tacos Gavilan LA Central,2025-02-08,Sábado,12:00 AM,1003.89,11:00 PM,1180.12
Tacos Gavilan South Gate,2025-02-08,Sábado,12:00 AM,599.95,11:00 PM,706.27
Tacos Gavilan Bell,2025-02-08,Sábado,12:00 AM,354.26,11:00 PM,330.34
Tacos Gavilan Downey,2025-02-08,Sábado,12:00 AM,965.35,11:00 PM,939.90
Tacos Gavilan Huntington Park,2025-02-08,Sábado,12:00 AM,548.63,11:00 PM,638.07
